,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
780,72000.0,flat,70.0,1028,1,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
781,72000.0,flat,75.0,960,1,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
782,74000.0,flat,50.0,1480,2,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,1,1,0,0,0,0,0.0,2,1,3,0,1,0,2,1
783,76000.0,flat,58.0,1310,4,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,2,1
784,77000.0,flat,77.0,1000,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
785,78000.0,flat,70.0,1114,2,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,2,1
786,79000.0,flat,59.0,1338,3,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,0,0,0,0.0,2,1,3,0,1,0,2,1
787,79000.0,flat,60.0,1316,2,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,0,0,1,0.0,2,1,3,0,1,0,2,1
788,85000.0,flat,95.0,894,0,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,1,0,0,0.0,2,1,3,1,0,0,3,2
789,85000.0,flat,98.0,867,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
790,89000.0,flat,70.0,1271,1,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
791,90000.0,flat,80.0,1125,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,1
792,93000.0,flat,75.0,1240,4,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,0,0.0,2,0,3,0,1,1,2,1
793,93000.0,flat,80.0,1162,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,1,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
794,95000.0,flat,80.0,1187,4,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,3,1
795,98000.0,flat,75.0,1306,3,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
796,105000.0,flat,84.0,1250,2,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,0,0,0,0.0,2,1,3,1,1,1,2,1
797,105000.0,flat,84.0,1250,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
798,105000.0,flat,85.0,1235,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
799,109000.0,chalet,95.0,1147,1,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,4,0,0,0,3,2
800,110000.0,flat,95.0,1157,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
801,110000.0,studio,80.0,1375,3,1,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,2,0,1,1,1,1
802,110000.0,flat,96.0,1145,1,3,2,Sangallo-Valganna-Biumo Superiore,1391,renew,1,0,0,0,0,0,0,0.0,1,0,3,0,0,0,3,2
803,120000.0,flat,90.0,1333,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,1,0,1,0.0,2,1,3,1,0,0,3,1
804,120000.0,flat,105.0,1142,1,3,2,Sangallo-Valganna-Biumo Superiore,1391,renew,1,0,0,0,0,0,0,0.0,1,0,3,0,0,0,3,2
805,120000.0,flat,90.0,1333,3,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,1,0,0,0,0,1,0.0,2,1,3,0,1,0,3,1
806,120000.0,flat,125.0,960,2,4,3,Sangallo-Valganna-Biumo Superiore,1391,renew,0,0,0,0,0,0,0,0.0,1,0,3,0,1,0,4,2
807,120000.0,flat,100.0,1200,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
808,120000.0,flat,92.0,1304,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
809,125000.0,flat,105.0,1190,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,1,0,0,1,0.0,2,1,3,1,0,0,3,1
810,125000.0,flat,88.0,1420,2,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,3,1
811,129000.0,flat,70.0,1842,4,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,1,0,0,1,0,1,0.0,2,1,3,1,1,1,2,1
812,129000.0,flat,80.0,1612,4,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,3,1
813,130000.0,studio,80.0,1625,1,1,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,2,0,0,0,1,1
814,135000.0,flat,95.0,1421,4,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,1,0,1,0.0,2,1,3,1,1,1,3,1
815,135000.0,flat,55.0,2454,3,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,1,0.0,2,1,3,0,1,1,2,1
816,136000.0,flat,90.0,1511,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,1,1,0,1,0.0,2,1,3,1,0,0,3,1
817,137000.0,flat,92.0,1489,2,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,1,0,1,0.0,2,1,3,1,1,1,3,1
818,138000.0,chalet,150.0,920,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,2
819,139000.0,flat,115.0,1208,2,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,0,0,1,0.0,2,1,3,1,1,1,3,2
820,140000.0,flat,113.0,1238,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,1,0,1,0.0,2,1,3,1,0,0,3,1
821,160000.0,duplex,70.0,2285,3,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,0,0.0,2,0,5,0,1,0,2,1
822,165000.0,flat,130.0,1269,2,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,1,0,0,0,0.0,2,1,3,1,1,0,4,2
823,165000.0,flat,110.0,1500,1,4,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,1
824,165000.0,flat,95.0,1736,5,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,3,2
825,179000.0,flat,170.0,1052,1,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,0,0.0,2,1,3,0,0,0,3,2
826,179000.0,flat,137.0,1306,2,4,1,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,0,1,0,1,0.0,2,1,3,1,1,0,4,1
827,185000.0,flat,115.0,1608,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
828,187000.0,penthouse,100.0,1870,3,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,1,0,0,1,0.0,2,1,6,1,1,1,3,2
829,195000.0,flat,90.0,2166,2,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,0,0,0,0.0,2,1,3,0,1,1,2,1
830,195000.0,flat,122.0,1598,0,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
831,195000.0,flat,90.0,2166,1,2,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
832,195000.0,flat,95.0,2052,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
833,200000.0,flat,100.0,2000,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,4,2
834,225000.0,flat,90.0,2500,1,3,1,Sangallo-Valganna-Biumo Superiore,1391,good,1,1,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
835,240000.0,flat,120.0,2000,0,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,2
836,249000.0,duplex,140.0,1778,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,1,0,0,1,0,0,0.0,2,0,5,1,0,0,4,2
837,250000.0,flat,150.0,1666,1,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,1,0,0,0,0.0,2,0,3,1,0,0,4,2
838,297000.0,duplex,165.0,1800,3,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,1,0,1,27000.0,2,1,5,1,1,1,3,2
839,270000.0,flat,150.0,1800,3,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,1,0,1,0.0,2,1,3,1,1,1,4,2
840,275000.0,flat,130.0,2115,2,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,1,1,0,0,0,1,0.0,2,1,3,0,1,1,4,2
841,330000.0,flat,120.0,2750,1,4,4,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,1,0,1,50000.0,2,1,3,1,0,0,4,2
842,280000.0,flat,119.0,2352,1,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,1,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
843,290000.0,flat,131.0,2213,0,3,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,3,2
844,290000.0,flat,137.0,2116,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,1,0,1,0.0,2,1,3,1,0,0,4,2
845,320000.0,flat,177.0,1807,1,5,3,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,0,0,1,0,1,0.0,2,1,3,1,0,0,4,2
846,340000.0,flat,185.0,1837,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,1,1,0,1,0.0,2,1,3,1,0,0,4,2
847,340000.0,flat,175.0,1942,1,5,3,Sangallo-Valganna-Biumo Superiore,1391,good,1,0,1,0,1,0,1,0.0,2,1,3,1,0,0,4,2
848,340000.0,studio,120.0,2833,0,1,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,1,0,1,0,0,0,0.0,2,0,2,1,0,0,1,2
849,390000.0,chalet,320.0,1218,0,10,3,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,1,0,1,0.0,2,1,4,1,0,0,4,2
850,449000.0,chalet,270.0,1662,2,8,4,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,1,1,0,1,0.0,2,1,4,1,1,0,4,2
851,500000.0,flat,180.0,2777,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
852,500000.0,penthouse,180.0,2777,0,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,0,0,1,0.0,2,1,6,0,0,0,4,2
853,500000.0,chalet,180.0,2777,2,4,2,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,1,0,0,1,0.0,2,1,4,1,1,0,4,2
854,550000.0,chalet,560.0,982,0,11,7,Sangallo-Valganna-Biumo Superiore,1391,renew,0,0,0,0,1,0,0,0.0,1,0,4,1,0,0,4,2
855,595000.0,chalet,375.0,1586,0,5,3,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
856,620000.0,chalet,350.0,1771,0,6,3,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
857,1700000.0,chalet,900.0,1888,0,14,9,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,4,2
858,1700000.0,chalet,1150.0,1478,0,15,7,Sangallo-Valganna-Biumo Superiore,1391,renew,0,0,1,0,1,0,0,0.0,1,1,4,1,0,0,4,2
859,2000000.0,chalet,950.0,2105,0,8,6,Sangallo-Valganna-Biumo Superiore,1391,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,4,2
860,2000000.0,chalet,1000.0,2000,3,5,3,Sangallo-Valganna-Biumo Superiore,1391,renew,0,1,0,1,0,0,1,0.0,1,1,4,1,1,0,4,2
861,35000.0,flat,57.0,614,2,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,0,0,0,0,0,0,1,0.0,1,1,3,0,1,0,2,1
862,42000.0,countryHouse,80.0,525,0,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2,1
863,60000.0,flat,78.0,769,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
864,60000.0,studio,50.0,1200,0,1,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,0,0,0,0.0,2,0,2,1,0,0,1,1
865,65000.0,flat,70.0,928,1,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,1,0,1,0,0,0,0,0.0,1,1,3,0,0,0,2,1
866,68000.0,flat,52.0,1307,1,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
867,75000.0,flat,70.0,1071,3,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,0,1,0,0,0.0,2,1,3,1,1,0,3,1
868,78000.0,flat,79.0,987,0,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,1,0,1,0,1,0,0,0.0,1,1,3,1,0,0,2,1
869,79000.0,flat,65.0,1215,1,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,2,1
870,80000.0,flat,75.0,1066,4,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,3,1
871,82000.0,flat,84.0,976,2,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,3,1
872,85000.0,flat,111.0,765,3,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,0,0,1,0.0,2,1,3,1,1,0,3,1
873,89000.0,flat,65.0,1369,2,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,1,0,2,1
874,95000.0,flat,90.0,1055,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,0,0,1,0,0,0,1,0.0,1,1,3,0,0,0,3,1
875,105000.0,flat,110.0,954,0,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,1
876,115000.0,flat,45.0,2555,1,2,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,2,1
877,115000.0,studio,50.0,2300,0,1,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,2,0,0,0,1,1
878,115000.0,studio,40.0,2875,0,1,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,2,0,0,0,1,1
879,120000.0,flat,115.0,1043,1,5,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,1
880,129000.0,flat,100.0,1290,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
881,140000.0,flat,130.0,1076,0,4,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,1,1,1,0,1,0.0,2,1,3,1,0,0,4,2
882,140000.0,studio,41.0,3414,0,1,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,1,1
883,145000.0,flat,85.0,1705,3,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,1,0,0,0,0,0,0,0.0,1,0,3,0,1,1,3,1
884,149000.0,flat,120.0,1241,2,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,0,0,0,0,0.0,2,1,3,0,1,0,3,1
885,150000.0,flat,90.0,1666,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
886,150000.0,flat,105.0,1428,3,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,3,1
887,150600.0,flat,111.0,1356,2,5,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,3,0,1,0,4,2
888,150600.0,flat,169.0,891,0,5,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
889,155000.0,flat,115.0,1347,3,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,3,2
890,155000.0,flat,115.0,1347,3,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,1,0,0,0,0.0,2,0,3,1,1,1,3,2
891,155000.0,flat,90.0,1722,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
892,155000.0,flat,178.0,870,2,4,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,4,2
893,158000.0,flat,96.0,1645,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,0,0,0,1,0.0,2,1,3,0,0,0,3,1
894,165000.0,flat,114.0,1447,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,1
895,165000.0,chalet,95.0,1736,0,4,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,4,0,0,0,4,2
896,165000.0,penthouse,112.0,1473,2,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,0,0,0,0,0,0.0,2,0,6,0,1,0,3,2
897,169000.0,flat,90.0,1877,0,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
898,175000.0,flat,115.0,1521,0,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,1,0,0,0,1,0.0,2,1,3,0,0,0,3,2
899,175000.0,chalet,115.0,1521,0,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,0,0,0,1,0.0,2,1,4,0,0,0,3,2
900,175000.0,duplex,85.0,2058,1,2,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,0,0,1,0.0,2,1,5,1,0,0,2,2
901,183000.0,flat,185.0,989,1,5,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,3,0,0,0,4,2
902,185000.0,flat,152.0,1217,2,5,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,3,0,1,1,4,2
903,225000.0,duplex,117.0,1923,1,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,5,0,0,0,3,2
904,225000.0,flat,100.0,2250,0,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,2
905,228000.0,chalet,291.0,783,0,6,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,4,0,0,0,4,2
906,228000.0,chalet,310.0,735,0,5,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,1,0.0,2,1,4,1,0,0,4,2
907,247000.0,chalet,160.0,1543,0,4,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,4,1
908,258000.0,chalet,165.0,1563,0,4,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,1,0.0,2,1,4,1,0,0,4,1
909,260000.0,chalet,270.0,962,0,4,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,1,0.0,2,1,4,0,0,0,4,2
910,260000.0,flat,90.0,2888,1,3,1,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,0,0,0,0.0,2,0,3,0,0,0,3,1
911,270000.0,flat,125.0,2160,5,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,1,0,1,0,1,0.0,2,1,3,1,1,1,3,2
912,285000.0,chalet,170.0,1676,0,4,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,1,0.0,2,1,4,1,0,0,4,2
913,298000.0,chalet,140.0,2128,0,3,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,0,0,1,0.0,2,1,4,1,0,0,3,2
914,299000.0,flat,125.0,2392,3,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,0,1,0,0,1,0.0,2,1,3,1,1,0,3,2
915,299000.0,flat,140.0,2135,2,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,1,1,0,1,0,1,0.0,2,1,3,1,1,1,3,2
916,300000.0,flat,110.0,2727,1,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,1,0,0,1,0.0,2,1,3,1,0,0,3,2
917,315000.0,flat,120.0,2625,1,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,1,0,0,0,0,0,1,0.0,2,1,3,0,0,0,3,2
918,319000.0,flat,91.0,3505,0,3,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,0,0,1,0,1,0.0,2,1,3,1,0,0,3,2
919,349000.0,chalet,388.0,899,0,5,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,0,0.0,2,1,4,1,0,0,4,2
920,370000.0,chalet,500.0,740,0,7,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,0,0.0,2,0,4,1,0,0,4,2
921,420000.0,flat,205.0,2048,0,4,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,0,0,1,0.0,2,1,3,1,0,0,4,2
922,485000.0,chalet,234.0,2072,0,7,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,1,0.0,2,1,4,1,0,0,4,2
923,495000.0,chalet,400.0,1237,0,4,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,0,0,1,0.0,2,1,4,1,0,0,4,2
924,550000.0,chalet,400.0,1375,0,10,4,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,0,0,0,1,1,0,1,0.0,1,1,4,1,0,0,4,2
925,550000.0,chalet,323.0,1702,0,7,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
926,560000.0,chalet,300.0,1866,0,7,2,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
927,595000.0,chalet,441.0,1349,0,8,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,0,0.0,2,1,4,1,0,0,4,2
928,595000.0,chalet,323.0,1842,0,6,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
929,600000.0,chalet,350.0,1714,0,7,3,Sant'Ambrogio-Fogliaro-Rasa,1802,renew,0,0,1,1,1,0,0,0.0,1,1,4,1,0,0,4,2
930,650000.0,chalet,300.0,2166,0,6,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
931,690000.0,chalet,282.0,2446,0,6,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
932,690000.0,chalet,522.0,1321,0,5,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,1,0,0,0.0,2,0,4,1,0,0,4,2
933,795000.0,chalet,400.0,1987,0,8,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,0,1,0,0,0.0,2,1,4,1,0,0,4,2
934,798000.0,chalet,390.0,2046,0,13,5,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,0,1,1,0,1,0.0,2,1,4,1,0,0,4,2
935,890000.0,chalet,700.0,1271,0,13,6,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
936,980000.0,chalet,420.0,2333,0,12,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
937,1100000.0,chalet,500.0,2200,2,8,5,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,0,1,0,1,0.0,2,1,4,1,1,0,4,2
938,1150000.0,chalet,500.0,2300,0,5,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,0,1,0,0,1,0.0,2,1,4,1,0,0,4,2
939,1250000.0,chalet,420.0,2976,0,13,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,0,1,0.0,2,1,4,1,0,0,4,2
940,1400000.0,chalet,1000.0,1400,0,8,5,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,1,1,0.0,2,1,4,1,0,0,4,2
941,1400000.0,chalet,400.0,3500,0,6,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,1,1,0,1,1,1,0.0,2,1,4,1,0,0,4,2
942,1550000.0,chalet,480.0,3229,0,7,4,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,1,0,0.0,2,1,4,1,0,0,4,2
943,1800000.0,chalet,398.0,4522,0,6,3,Sant'Ambrogio-Fogliaro-Rasa,1802,good,0,0,1,1,1,1,1,0.0,2,1,4,1,0,0,4,2
